Velo,SpinRate,HorzBreak,InducedVertBreak,PredictionChance
92.75,2330.0,15.92,8.43,0.3207564476271216
94.88,2486.0,7.79,14.72,0.24975692892513557
93.02,2352.0,2.73,15.41,0.23837938769668796
95.63,2173.0,14.55,10.54,0.3092923939356536
88.91,2123.0,6.56,16.17,0.25645809269997466
95.42,2571.0,4.6,20.2,0.2089647221573561
94.61,2493.0,9.86,18.24,0.23612896377598422
93.31,2415.0,8.51,16.89,0.2435146782054211
92.71,2335.0,9.24,19.28,0.2362225762636253
95.69,2248.0,11.64,14.34,0.27341854107018204
93.45,2114.0,2.2,17.9,0.23339408356438884
98.3,2314.0,-1.77,16.75,0.21894378448956875
94.79,2449.0,7.26,15.86,0.24362265335535718
92.28,2379.0,-0.53,16.91,0.22100907393580665
90.3,1939.0,5.0,13.97,0.272241957232531
94.93,2517.0,14.2,14.33,0.26913609320760534
91.59,2368.0,5.29,21.6,0.2129949422198099
95.21,2229.0,4.74,17.88,0.2349097888982602
97.41,2066.0,11.76,15.88,0.2723318594055117
94.84,2383.0,4.84,18.37,0.22642538852206257
92.25,2301.0,3.89,14.53,0.24888688958852634
94.42,2133.0,15.19,12.59,0.30098118341036
94.97,2150.0,7.75,14.2,0.26744872966372457
94.32,1923.0,8.95,12.94,0.28940404624254845
93.14,2618.0,6.04,19.02,0.2174799179674837
93.6,1877.0,14.84,7.72,0.34464949487093033
95.81,2008.0,14.38,11.81,0.30877457825424304
90.98,2161.0,5.98,17.07,0.2472816353393831
96.28,2198.0,13.44,13.12,0.2882714933081567
95.66,2072.0,7.38,9.02,0.3008641893652178
86.62,1743.0,14.77,8.97,0.34648269979575863
95.24,2281.0,12.51,14.13,0.27594579169263467
98.08,2476.0,0.87,14.4,0.23158230979262534
91.29,2062.0,13.48,11.83,0.3052009027529916
95.33,2058.0,16.81,9.24,0.331013947096817
94.57,2224.0,13.57,6.88,0.32755726699245985
92.62,1840.0,17.12,1.74,0.39641644944399007
93.01,1662.0,8.55,13.33,0.2988760622521808
95.31,2320.0,-0.38,16.58,0.2243113266815394
89.45,2418.0,2.97,16.01,0.2344724884359119
97.41,2135.0,17.21,5.15,0.35463204344882404
91.16,2204.0,11.12,16.04,0.26590385107209175
92.61,2073.0,0.9,14.45,0.2506179583879268
91.78,2451.0,6.27,13.67,0.2540995282791804
93.27,2531.0,11.51,19.21,0.23437783869254591
87.03,2256.0,13.12,13.5,0.28635895552467744
95.87,2212.0,12.21,12.8,0.2859373094586515
96.27,2363.0,11.86,15.45,0.26215999048303107
94.4,2564.0,5.04,16.81,0.22788871860184753
93.09,2761.0,9.97,20.23,0.2158562481915861
95.07,2191.0,9.89,20.08,0.23880395758879955
95.99,2351.0,7.18,20.78,0.22100161618340403
95.42,2201.0,8.2,18.17,0.24393756935437044
93.86,2219.0,8.98,15.47,0.2611061526951718
94.75,2294.0,11.41,17.73,0.25164928413732124
97.07,2601.0,2.99,20.3,0.20279107859485865
96.81,2121.0,12.88,12.26,0.29523229439906024
94.92,2195.0,8.56,17.49,0.2491477982806386
92.83,2047.0,6.78,14.78,0.26679794921333555
92.69,2639.0,4.4,18.58,0.21484335739614
94.14,2270.0,4.68,15.32,0.24731137492298058
93.97,2445.0,6.31,19.24,0.2236251036877359
96.0,2253.0,4.81,19.33,0.2261874014546978
96.83,2339.0,10.44,15.89,0.2563775206033964
93.08,2342.0,2.32,15.42,0.2376005272957673
95.54,2221.0,12.32,11.51,0.29386528244019194
94.63,2212.0,4.18,18.77,0.22962924056209022
93.33,2642.0,2.98,18.56,0.21100564853567272
92.21,2007.0,12.05,11.71,0.3036579982038089
92.43,2422.0,13.23,10.04,0.29752305831730913
93.33,2339.0,13.88,13.25,0.28349503943656096
93.93,2268.0,11.05,13.74,0.27502903618404184
94.86,2280.0,9.49,11.41,0.28322056784055205
92.5,2313.0,13.05,16.67,0.26246374262977307
94.43,2304.0,4.68,14.91,0.24799193880922765
95.82,2650.0,7.78,20.04,0.21456209260922307
92.05,2060.0,4.7,14.89,0.2598307310852187
94.52,2294.0,4.35,17.03,0.23594949735792362
93.17,1746.0,16.83,0.58,0.4085685951207432
92.14,2158.0,16.27,12.0,0.30795773791913744
96.79,2270.0,15.74,6.94,0.3309712218179516
93.71,2260.0,3.0,17.48,0.23164064319986533
94.7,2200.0,14.83,15.0,0.28179837032698657
97.1,2464.0,3.12,13.95,0.2409934722844121
93.87,2639.0,4.86,18.37,0.21663419265097178
92.72,2051.0,9.39,16.08,0.2668259350826588
93.26,1867.0,15.79,10.13,0.3325513930690033
93.28,2391.0,4.0,19.72,0.21759876537050307
92.94,2427.0,10.44,16.95,0.24821407085978123
91.4,2276.0,9.11,18.74,0.24177620923812135
94.45,2422.0,4.38,16.69,0.2325554735677263
94.95,2569.0,7.44,17.1,0.23235865534819264
90.57,2225.0,9.59,1.11,0.3543846447442878
94.83,2498.0,12.35,16.81,0.2505356293404519
98.33,2289.0,1.1,17.97,0.2211462841317502
95.09,2305.0,9.25,16.46,0.2519849430479014
95.04,2278.0,8.41,17.37,0.24576597319310506
94.72,2613.0,-2.57,9.97,0.24151939431460964
92.64,2336.0,6.95,16.34,0.2458260885200377
89.23,1874.0,13.97,12.41,0.31335344038540364
96.04,2459.0,6.46,17.13,0.23368132660617202
94.17,2265.0,5.72,19.02,0.23043571938072055
94.96,2380.0,6.36,20.16,0.22126786683912517
95.01,2149.0,15.33,13.95,0.2919780640865299
95.12,2333.0,4.88,21.14,0.21431383874505802
94.9,2195.0,8.37,16.57,0.2537470030681651
96.6,2520.0,5.32,17.94,0.22371501599650956
95.03,2249.0,-0.56,16.72,0.2260853458973811
92.84,2236.0,10.94,16.04,0.2632240069816846
93.64,2237.0,7.74,22.29,0.2201741930395355
91.86,2295.0,9.85,17.0,0.252436800894563
98.76,2357.0,11.38,15.74,0.25833574489134503
90.92,2042.0,0.81,20.05,0.22240056580077372
94.77,2191.0,6.28,21.34,0.22264142837765472
93.25,2015.0,16.79,7.34,0.34679901856468337
95.13,2276.0,1.18,16.7,0.229667484519731
92.83,1995.0,13.8,12.5,0.3045888400492525
95.83,2220.0,6.25,17.28,0.24240759498058434
94.49,2617.0,5.9,14.59,0.23976107534189234
89.74,2081.0,1.01,20.46,0.21971793136417764
93.05,2215.0,5.35,19.87,0.2274775145538404
96.35,2109.0,17.76,14.87,0.29523490255625134
89.74,2032.0,13.5,10.45,0.3162298037945583
88.07,2215.0,4.94,22.25,0.2161152941880492
90.28,1856.0,13.65,8.26,0.3397320415968997
97.62,2262.0,17.06,15.1,0.2838170661033083
92.76,2078.0,9.54,16.27,0.2649329004099582
92.56,2164.0,12.69,12.13,0.2952954778133178
91.73,2143.0,14.03,15.12,0.28261623911652595
93.75,2034.0,19.89,6.55,0.36158545929279956
97.5,2581.0,6.48,17.15,0.22805557263333667
100.62,2297.0,8.48,14.76,0.25740604445616366
90.71,2071.0,9.22,17.17,0.2600156612419388
99.19,2459.0,10.21,19.33,0.23091462635027774
92.57,2205.0,15.41,10.1,0.3147158391234676
95.35,2236.0,18.06,6.38,0.34496752574072725
93.4,1879.0,16.79,9.86,0.3370037708253764
94.19,2219.0,4.15,14.54,0.25233455972872487
94.63,2420.0,1.36,14.52,0.2359341986831932
98.07,2401.0,8.44,15.49,0.2496990604525904
93.31,1948.0,7.93,14.53,0.27600982951492886
90.15,2252.0,7.87,16.97,0.24956268557013844
97.83,2231.0,19.78,5.04,0.35896574955233496
94.52,2243.0,8.32,15.88,0.2555342667256443
98.06,2351.0,6.5,17.41,0.23599583066746146
92.66,2339.0,12.67,19.03,0.24690109296979768
94.16,2067.0,13.7,15.61,0.2811565279591128
96.4,2445.0,2.49,19.66,0.21082108398798327
95.31,2220.0,15.42,8.53,0.32279903908610225
93.56,2453.0,1.09,13.68,0.238742763238882
99.53,2178.0,14.59,9.18,0.3160059130147929
96.05,2343.0,16.6,8.73,0.3188348892088085
92.07,2017.0,18.11,5.05,0.3674225711667965
95.11,2411.0,18.68,9.56,0.31733545224964566
90.65,2323.0,2.99,15.34,0.24163756303621592
92.64,2144.0,8.85,14.12,0.2724573731531496
91.39,1991.0,9.95,13.61,0.2865096447991637
90.43,2116.0,10.32,16.79,0.2635022994731799
94.45,2380.0,15.22,12.12,0.29205269343895035
93.89,1961.0,6.08,10.64,0.2929184140097012
95.03,2347.0,13.02,11.69,0.28915511180884346
95.03,2101.0,12.26,11.12,0.30213015386806424
88.91,1900.0,7.28,14.37,0.27914371741608324
93.5,2516.0,4.21,16.81,0.22798538562919404
96.94,2462.0,7.36,18.79,0.22689853506365343
91.54,2427.0,5.38,17.3,0.23294578599658547
93.42,2254.0,5.01,17.75,0.23599711242878454
90.95,2135.0,7.88,8.82,0.3027935478522611
96.36,2466.0,4.41,13.12,0.24935484988767867
93.27,2131.0,22.25,14.83,0.31011018995431927
94.08,2307.0,7.94,13.4,0.26592314354788815
93.99,3182.0,8.71,16.74,0.21334303009660485
93.21,2345.0,9.7,17.54,0.246304395277905
89.13,2194.0,3.08,15.69,0.2460867533774287
89.33,2220.0,5.22,21.04,0.22230516808606748
94.19,2164.0,2.08,16.58,0.23773797612000358
96.99,2398.0,6.02,19.81,0.22069270404726016
95.36,2010.0,11.55,12.66,0.29459361749785545
96.15,2123.0,11.64,14.2,0.2798317659674285
88.54,2132.0,2.7,19.45,0.22774418554937248
97.99,2495.0,7.33,17.3,0.2328772498496796
92.87,2308.0,2.44,20.04,0.21540903373109324
92.82,2145.0,5.37,16.99,0.24595617969187372
93.29,2115.0,8.44,19.47,0.24203031687251794
95.0,2337.0,12.71,15.36,0.26687931075604016
94.81,2188.0,11.86,12.46,0.28852843047412646
92.33,2405.0,8.28,18.44,0.23533177480914844
95.7,2393.0,15.88,15.0,0.2755707898752533
92.26,2484.0,5.28,9.96,0.2708028567942344
95.55,2189.0,0.86,15.22,0.24013057991803838
94.74,2385.0,12.83,16.21,0.2602980035765797
92.22,2203.0,8.57,14.36,0.26771447465325265
89.67,2525.0,1.98,18.22,0.21604826204886363
97.95,2455.0,6.45,13.64,0.252064475392736
92.04,1981.0,10.58,16.07,0.2739080373270137
96.34,2376.0,5.06,17.62,0.23063656894588958
94.32,2121.0,14.71,10.94,0.31045575866663255
93.45,2310.0,7.64,16.89,0.2455210517661302
93.36,1937.0,13.04,7.43,0.3374821456363096
96.28,2843.0,5.9,17.21,0.21623038159882838
98.49,2473.0,6.16,17.44,0.2297149860650992
92.22,2610.0,5.54,19.33,0.21529821727663984
91.29,1985.0,16.58,-2.58,0.4179470867725043
96.26,2165.0,14.41,13.16,0.29262213551177646
95.53,2242.0,6.42,14.4,0.2580606338441356
96.32,2326.0,11.2,13.17,0.27513447371702104
96.58,2281.0,15.47,-0.86,0.38251943266703886
94.5,2434.0,2.91,17.99,0.2214056814009493
91.53,1939.0,10.97,7.12,0.3333596610969844
94.26,2204.0,10.06,12.37,0.28302420652443716
95.3,2388.0,8.9,17.16,0.24347553807356864
95.24,2046.0,7.93,9.88,0.29871034934020424
87.7,2194.0,3.34,20.92,0.21968501625731288
97.4,2178.0,8.89,15.5,0.2610140886612187
88.98,2228.0,0.39,17.25,0.22901287457869324
97.21,2428.0,4.77,15.43,0.23900713824611947
87.49,1940.0,6.65,18.51,0.25218035528058663
91.4,2022.0,12.64,12.04,0.3031112580758034
95.73,2761.0,9.85,19.01,0.2207335750558605
92.54,2015.0,2.31,18.59,0.23448577859095165
97.43,2065.0,18.09,7.94,0.3425415693451788
97.42,2294.0,16.88,10.72,0.3088458307785926
88.77,2333.0,7.61,16.56,0.24816139731585365
92.61,1966.0,4.38,17.34,0.2490398956093973
95.8,1736.0,7.52,13.67,0.28875364334251524
93.7,2267.0,10.83,16.8,0.2568330173959729
90.76,2409.0,9.06,17.4,0.24353760253273593
92.99,2235.0,6.75,20.08,0.22930810131376134
96.97,2204.0,11.21,16.5,0.2610660569572682
90.59,2255.0,4.39,19.63,0.22550652411251113
92.25,2126.0,13.6,9.93,0.31400851799165475
92.52,2127.0,5.27,17.05,0.24624023818342836
89.83,2043.0,15.38,5.92,0.35175181802353367
96.98,1894.0,7.82,11.96,0.29206636239013134
92.06,2273.0,15.92,12.04,0.30099510222233666
93.26,2105.0,9.95,17.03,0.26034932845232667
95.01,2045.0,4.69,15.34,0.2566771439752641
96.58,2314.0,17.71,6.3,0.33964942158065753
89.58,2005.0,5.14,17.79,0.24823796419991767
91.57,2208.0,12.93,13.48,0.28614170066673195
93.19,2229.0,7.73,14.92,0.26045064759530046
96.73,2388.0,14.49,15.0,0.271192685355343
94.95,2486.0,11.68,19.02,0.2370688454733234
95.87,2283.0,11.95,17.86,0.2524772696602124
97.76,2210.0,15.38,7.61,0.3279854945003947
93.61,2048.0,7.46,18.5,0.2473456563327973
95.09,2623.0,14.36,19.78,0.23452745440732142
94.95,2047.0,4.76,16.33,0.25125730355131404
96.54,2095.0,10.74,16.86,0.2626882343212985
89.81,2224.0,4.53,18.51,0.23331246757534352
90.8,1972.0,8.5,15.23,0.27357314454964676
92.03,2167.0,1.31,12.2,0.2605805487825146
94.92,2353.0,5.31,20.68,0.2170067954226576
91.23,2205.0,0.55,8.89,0.2761997460066682
95.98,2215.0,12.28,11.93,0.2912539531945448
91.72,2147.0,11.17,9.45,0.3084117687160762
97.03,2498.0,7.42,14.54,0.24831619856563597
94.18,1825.0,5.45,13.92,0.27745820884357814
93.58,2100.0,15.41,13.22,0.29974403519746207
93.26,2416.0,6.53,16.89,0.23803659908780664
92.82,2265.0,12.01,15.38,0.2688905274949719
94.27,2540.0,1.7,18.35,0.2124185002527042
92.35,2291.0,10.77,8.72,0.3043583810568398
96.59,2350.0,15.5,14.28,0.2803083906894631
95.03,2816.0,3.34,8.58,0.2569810522112257
75.29,1771.0,8.49,16.68,0.2810204200533387
88.38,2084.0,16.0,10.9,0.31954539951973393
96.03,2141.0,11.36,14.69,0.2752923783607016
94.48,2181.0,14.12,9.38,0.3154224035648575
92.12,2096.0,5.39,16.56,0.2507905494266826
93.47,2123.0,6.56,16.03,0.25535606786619863
94.27,2352.0,3.52,17.26,0.23019533547214988
96.76,2364.0,4.89,14.43,0.24770020452487335
95.12,2191.0,2.8,17.47,0.2334548053385849
89.22,2155.0,18.91,8.27,0.34246489125028173
93.53,2209.0,17.29,7.62,0.33640219604111654
88.56,2069.0,16.89,9.52,0.33214804813579235
92.71,2206.0,6.7,18.03,0.24141703309380358
94.31,2114.0,6.78,15.82,0.2572218399169021
91.73,2361.0,4.87,15.34,0.24480311871185853
93.6,2372.0,8.85,18.13,0.23943025211137425
94.77,1910.0,2.97,14.44,0.26292241209839734
95.39,2569.0,2.25,15.65,0.22595857838703418
92.62,2266.0,1.79,17.6,0.2279580588468053
94.18,1672.0,7.53,7.51,0.3317083594607787
94.06,2181.0,15.26,14.4,0.2879188474079701
92.0,2281.0,14.35,15.69,0.2736695213591218
93.43,1940.0,14.32,10.34,0.32250167211788894
88.12,2122.0,14.03,12.55,0.3009747201042696
94.61,2174.0,10.65,14.93,0.2708559277001212
93.49,2257.0,9.14,16.9,0.2519645831394383
94.75,2292.0,12.74,16.71,0.26132247642470247
93.4,2252.0,15.8,10.91,0.3081124666206909
90.65,2259.0,11.43,16.64,0.2611084790249271
92.89,2163.0,5.21,14.04,0.2612220158466942
90.17,2016.0,3.52,21.48,0.22346259879134042
90.36,1923.0,13.51,9.84,0.3253976205808622
94.84,2343.0,0.05,17.2,0.22150845831733362
94.46,2243.0,4.88,5.49,0.3072052008374909
95.69,2248.0,11.05,10.82,0.29277251108014024
96.37,2027.0,8.13,15.47,0.2661762621816346
96.06,2360.0,9.15,15.0,0.2570919087789347
97.42,2571.0,6.71,16.64,0.23178485131981952
94.31,2106.0,9.5,15.32,0.26839221483635883
91.45,2364.0,4.2,13.88,0.2509685877526937
96.61,1959.0,2.53,16.9,0.2449580222297765
97.52,2497.0,4.42,13.93,0.24312944029424827
89.82,1925.0,15.51,3.17,0.3773977608857211
95.12,2195.0,5.99,21.32,0.2216967867628615
94.17,2384.0,14.93,13.77,0.2811014206160966
93.64,2068.0,11.36,16.26,0.2704462389704996
89.74,2183.0,17.27,8.57,0.3332448534796352
93.63,2332.0,-3.36,3.27,0.29102167938597673
92.18,2393.0,8.03,15.73,0.24995998327225258
93.43,2197.0,10.51,17.48,0.25527211808963374
92.84,1820.0,15.72,-1.44,0.41504066264853107
97.68,2423.0,6.19,17.36,0.23258497731831898
94.32,2051.0,2.86,19.28,0.23014242440948207
96.14,2557.0,3.95,18.99,0.21358349081753916
94.47,1916.0,2.85,15.41,0.2569056430148635
91.57,2145.0,16.21,8.06,0.33411893143994387
91.75,2138.0,8.36,14.63,0.2686742506649565
90.53,2029.0,2.29,16.28,0.2471489566713192
96.91,2429.0,11.86,17.49,0.24752324777588033
92.16,2374.0,7.01,1.65,0.3334486430767538
93.48,2530.0,5.5,20.11,0.21395693527897894
93.82,2123.0,16.9,6.81,0.3447956011742317
93.72,2354.0,7.25,17.91,0.23694448618498917
96.17,2372.0,9.05,16.93,0.24548506222057054
93.77,2366.0,7.73,10.77,0.27815677504940345
93.46,2131.0,9.28,12.6,0.2830347879430117
92.38,2489.0,9.07,3.79,0.320375110111512
94.53,2942.0,6.97,21.92,0.1930580402115597
95.29,2081.0,8.82,15.96,0.26340215997301214
92.82,2268.0,14.0,11.75,0.29662670882367037
98.15,2346.0,8.66,16.96,0.24454735754606957
91.81,2125.0,1.62,20.57,0.21822174353450582
93.76,2090.0,3.02,16.88,0.2419916664612747
91.88,2214.0,3.61,15.02,0.24929590419739042
94.78,2206.0,13.04,13.56,0.2846644566870292
94.0,2238.0,14.29,15.8,0.2739523921851673
89.78,1983.0,16.07,5.56,0.3597848428744105
91.96,2346.0,6.95,18.34,0.234857755564933
93.48,2102.0,11.16,14.82,0.2768328480148816
94.69,2653.0,-2.65,9.55,0.24189563649417245
96.23,2488.0,5.25,18.62,0.22146631622011292
91.23,2139.0,13.05,14.97,0.28093368353483456
92.22,2355.0,2.13,18.8,0.21925511791200403
93.01,2077.0,11.72,14.17,0.2837931806263839
94.54,2351.0,10.9,17.98,0.24644694853298962
97.68,1978.0,15.24,11.31,0.3153520572099364
93.74,2491.0,9.36,19.95,0.2262058719119178
94.22,2721.0,3.98,20.52,0.20067597304528692
92.72,2373.0,6.31,17.95,0.23378264744929791
93.52,2448.0,10.16,18.77,0.23641785385501946
94.99,1842.0,12.86,13.95,0.2990148027575429
93.51,2323.0,10.19,17.68,0.2477314099084425
97.65,2469.0,12.62,14.33,0.265484805515138
95.73,2289.0,10.82,12.52,0.2798197598713614
92.47,2049.0,16.39,8.89,0.3337545835698172
94.26,2356.0,12.25,20.2,0.23801026189717192
94.81,2295.0,5.28,12.09,0.26590335612159893
95.0,2453.0,17.61,16.02,0.2722909732169875
94.97,2234.0,4.02,19.76,0.22305076999637624
90.95,2258.0,7.0,16.44,0.24946106125620784
91.45,2422.0,15.34,15.16,0.2735141140073839
91.43,1981.0,8.53,16.26,0.2669631747242917
91.16,1959.0,6.19,15.04,0.2682463371521987
90.05,2413.0,14.28,7.3,0.3197651175378465
91.54,2193.0,5.56,13.45,0.26485844970228456
93.61,2267.0,6.39,18.58,0.2346999505889662
92.7,1912.0,14.55,0.75,0.3901569915631173
94.09,2303.0,7.09,11.1,0.2770432376486266
97.83,2168.0,4.91,17.05,0.24135911935881682
93.24,2195.0,18.7,10.4,0.3237467113811318
93.87,1880.0,1.08,15.82,0.2513718037419905
92.46,2113.0,2.29,18.65,0.230104852498382
95.28,2182.0,14.37,14.34,0.28494963707070087
98.5,2554.0,4.7,21.56,0.20217741493845784
93.82,2499.0,8.68,17.64,0.23618713434161742
90.59,2153.0,15.49,6.81,0.3400325280202418
92.71,1989.0,3.54,13.01,0.27019040609088757
92.8,2532.0,7.38,17.78,0.23096852245795102
94.44,2196.0,9.67,15.2,0.2654615246278132
95.75,2218.0,0.65,16.62,0.23080922949790575
95.17,2161.0,10.54,13.67,0.2783165490557808
91.28,2351.0,14.72,11.69,0.2959580036147254
95.71,1932.0,5.7,13.15,0.27715844076399637
94.85,2138.0,14.63,6.03,0.34100539077735603
94.46,2040.0,15.49,11.95,0.3105115574415188
95.26,2261.0,11.3,15.28,0.26651243930596935
90.59,2276.0,11.02,18.26,0.25007918316439387
92.07,2249.0,21.36,2.14,0.3865739200017655
90.43,1879.0,5.45,11.33,0.2922068119606603
92.34,2307.0,8.77,20.13,0.23174432896925512
92.86,2279.0,10.94,9.02,0.3033723158303426
94.28,1802.0,9.19,12.52,0.2985625654409888
92.22,2204.0,6.65,20.76,0.22705262281354824
93.27,2308.0,12.03,15.32,0.26715530612462574
93.39,2287.0,1.45,17.0,0.22903638442968097
93.41,2367.0,11.6,3.76,0.3346883088667182
92.78,2067.0,5.74,13.97,0.26754285776367026
96.13,2442.0,9.52,19.91,0.22791183999931405
93.66,2406.0,8.74,19.11,0.23245681583137487
90.13,2210.0,6.46,19.29,0.23484068977747588
95.22,2213.0,6.28,19.35,0.2319289776382586
87.89,2292.0,6.48,20.06,0.22832935040306404
94.34,2035.0,7.62,16.29,0.26047172637101845
94.21,2289.0,8.67,16.45,0.25145202325056404
93.11,2373.0,4.9,22.83,0.20525748491846854
95.12,2274.0,9.23,11.68,0.2809731869848464
93.15,2108.0,14.5,9.43,0.3206330109849639
95.89,2184.0,5.96,15.79,0.2513247370128005
92.41,2366.0,0.93,11.13,0.25657891102334446
94.47,2237.0,10.91,16.49,0.2598314021224389
93.8,2389.0,7.06,17.77,0.23568407054362
93.97,2008.0,5.26,17.28,0.249482865727995
94.12,2048.0,7.9,15.34,0.26626036563043143
95.93,2097.0,4.49,15.45,0.25282270475095986
93.91,2269.0,8.92,16.45,0.2531586857279432
87.55,2026.0,16.48,10.39,0.32776816599262526
91.34,2111.0,-0.5,12.29,0.25760573865015873
93.29,2548.0,9.41,13.51,0.2591262299354131
97.33,2308.0,10.06,14.46,0.2646057034069511
90.5,2273.0,16.02,8.72,0.32315746651689037
90.27,2148.0,8.42,14.73,0.26844912039904395
92.5,2399.0,6.33,20.2,0.22115224399384917
93.89,2277.0,3.9,16.98,0.2359498326180781
94.3,2384.0,5.35,12.79,0.258331218681344
92.75,2237.0,10.8,16.35,0.26103268688843423
92.5,2349.0,5.85,19.39,0.22606936052344356
95.31,1922.0,3.88,13.77,0.26870180411920913
96.3,2322.0,6.07,16.5,0.24163426882820213
95.83,2384.0,2.2,15.0,0.23668341872379248
93.43,2296.0,10.4,14.64,0.2667643043857456
94.91,2230.0,0.81,15.84,0.2352010856347328
96.01,2214.0,12.52,16.32,0.26588990416763736
97.7,2360.0,16.68,1.19,0.3677060066701792
93.26,1987.0,7.34,14.72,0.2713521292462815
92.19,1977.0,10.51,10.53,0.3076321348699677
92.96,2315.0,16.64,3.99,0.3532248983379696
92.28,2274.0,-0.28,21.76,0.20174341374055124
97.86,2308.0,11.71,17.62,0.2512291303135596
86.06,1805.0,13.94,12.26,0.31916017487259657
92.88,1875.0,15.45,7.23,0.35048696866883683
88.42,2121.0,10.35,19.31,0.24995983615142037
97.64,2248.0,14.05,13.18,0.28681538090178077
91.38,2056.0,7.3,15.74,0.26299601312714793
87.54,1749.0,8.86,6.47,0.3423254807556056
93.21,2328.0,19.27,9.66,0.323708521432355
87.05,1741.0,13.86,8.02,0.34964892677030873
96.6,2393.0,10.54,14.83,0.2603871448573819
95.65,2705.0,10.6,19.49,0.22249455488103614
96.73,2163.0,6.0,17.38,0.24323291137798192
93.2,1982.0,13.99,10.47,0.3185734308271541
96.82,2142.0,20.35,4.98,0.3666291316316631
95.98,2376.0,5.63,19.08,0.2246801115848244
92.24,2343.0,13.1,12.09,0.2884073194316112
93.66,2139.0,18.33,9.15,0.3333401660118126
93.51,2400.0,16.85,11.3,0.3017140959829938
94.35,2389.0,0.64,15.4,0.23072065968468414
94.18,2294.0,13.35,17.84,0.2568111074996
93.69,2487.0,13.61,14.41,0.26881663570441755
90.15,2243.0,12.78,9.49,0.30933075827503087
94.83,2515.0,7.6,17.31,0.2339568635527578
93.71,2457.0,0.6,9.03,0.26299469972718703
94.73,2495.0,23.44,12.32,0.31116941229968453
93.36,2081.0,2.82,17.88,0.2365877070404538
100.08,2514.0,1.04,13.78,0.23297074824005545
93.82,2087.0,8.21,16.03,0.26157209040651874
94.39,2405.0,5.98,18.21,0.22956141208920042
92.56,2304.0,6.86,17.12,0.2427080393115569
94.4,2420.0,15.02,17.48,0.25800056090144724
88.68,1900.0,13.65,8.74,0.33505765351333316
94.32,2269.0,20.59,6.69,0.35031176498338307
88.61,2059.0,14.44,14.26,0.29449737173975504
86.32,1690.0,12.47,5.68,0.36381907339666975
95.69,2429.0,7.85,17.26,0.23815181422448242
93.84,2155.0,3.35,12.85,0.2625748095014625
92.71,2135.0,16.28,11.91,0.309428875620985
94.46,2407.0,13.18,15.17,0.2664301724586426
96.95,2302.0,13.61,13.94,0.27867701721465776
86.21,1855.0,12.14,10.55,0.32169462792591846
95.18,2297.0,15.78,9.11,0.3164321511509963
95.25,2396.0,10.52,15.14,0.25899563068812825
92.12,2109.0,4.29,20.38,0.2266790001201858
97.42,2125.0,5.05,18.64,0.23515990037718687
94.65,2356.0,18.25,8.91,0.3231029053268234
97.02,2581.0,9.18,16.26,0.24026790494273811
91.31,1924.0,14.63,8.83,0.33524170200289494
93.9,2155.0,12.05,13.73,0.2833937294092502
92.52,1965.0,18.78,4.29,0.37762745634915607
94.11,2199.0,8.23,19.49,0.2374792939271365
94.88,2543.0,9.55,18.88,0.22973560409407923
95.39,2253.0,14.84,8.88,0.3169432442576425
92.57,1996.0,8.43,13.99,0.2788257539431655
97.39,2536.0,2.89,19.56,0.20846695900855058
90.97,2087.0,5.3,15.35,0.25820428816885094
